500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
500,
474.74098879816796,
434.12895288947357,
399.85611905700506,
370.322266905654,
344.2498241500347,
320.54594321549456,
298.18870268647987,
276.1106322196104,
253.04641512354914,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
253.33333333336228,
246.17283950613358,
238.5714285714523,
230.57471264366416,
235.9476970408903,
241.15125184505501,
246.17283950613358,
250.99855060078045,
255.61318617737638,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150,
150